name,facebook,twitter,website,genre,mtv
 Hudson Moore ,http://www.facebook.com/HudsonMooreMusic,http://www.twitter.com/http://hudsonmoore.net,http://www.hudsonmoore.net,Country,http://www.cmt.com/artists/hudson-moore/biography
 Nelly Joy ,,,,,http://www.mtv.com/artists/nelly-joy/biography
 Helen Satya ,,,,,http://www.mtv.com/artists/helen-satya/biography
 Angel ,http://www.facebook.com/197661375358,http://www.twitter.com/thisisangel,,R&B,http://www.mtv.com/artists/angel/biography
" King's Singers ",,,,,http://www.mtv.com/artists/kings-singers/biography
 Hatty Keane ,http://www.facebook.com/hattykeanemusic,http://www.twitter.com/hattykeane,http://www.hattykeane.co.uk,Pop,http://www.mtv.com/artists/hatty-keane/biography
 The Bending Space ,http://www.facebook.com/564583906,http://www.twitter.com/TheBendingSpace,http://thebendingspace.co.uk/,Indie Rock,http://www.mtv.com/artists/the-bending-space/biography
 Criimes ,http://www.facebook.com/425445860886879,http://www.twitter.com/http://criimes.com,http://www.criimes.com,Electronic,http://www.mtv.com/artists/criimes/biography
 Nigel Brown ,http://www.facebook.com/nigelbrownmusic,http://twitter.com/nigelbrownmusic,http://www.nigelbrownmusic.com,Folk-Rock,http://www.mtv.com/artists/nigel-brown/biography
 Classified ,http://www.facebook.com/6888401631,http://www.twitter.com/classified,http://www.classifiedofficial.com,Hip-Hop/Rap,http://www.mtv.com/artists/classified/biography
 Hi-Tone  ,http://www.facebook.com/hitonesociety,http://www.twitter.com/http://www.hitone101.com,http://www.hitone101.com,Hip-Hop/Rap,http://www.mtv.com/artists/hi-tone/biography
 A Friend In London  ,http://www.facebook.com/afriendinlondon,http://www.twitter.com/http://www.afriendinlondon.com,http://www.afriendinlondon.com/,Pop,http://www.mtv.com/artists/a-friend-in-london/biography
 FM Laeti ,http://www.facebook.com/121947007882928,http://www.twitter.com/fmlaeti_music,,Rock,http://www.mtv.com/artists/fm-laeti/biography
 Cab 20 ,,,,,http://www.mtv.com/artists/cab-20/biography
 Wedding Songs ,,,,,http://www.mtv.com/artists/wedding-songs/biography
 Yolanda Garza ,,,,,http://www.mtv.com/artists/yolanda-garza/biography
 Sampha ,http://www.facebook.com/144200692175,http://www.twitter.com/sampha_,,Electronic/Dance,http://www.mtv.com/artists/sampha/biography
 Mike Posner ,,,http://www.mikeposner.com,Pop,http://www.mtv.com/artists/mike-posner/biography
 Donnie Ware ,,,,,http://www.cmt.com/artists/donnie-ware/biography
 Wonder Girls ,http://www.facebook.com/71775700624,http://www.twitter.com/wondergirls,http://www.wondergirlsworld.com,Pop,http://www.mtv.com/artists/wonder-girls/biography
 World Famous Johnsons ,,http://www.twitter.com/http://www.reverbnation.com/theworldfamousjohnsons,http://www.reverbnation.com/theworldfamousjohnsons,Rock,http://www.mtv.com/artists/world-famous-johnsons/biography
 Yoga ,,,,,http://www.mtv.com/artists/yoga/biography
 Tara Thompson ,,,,,http://www.mtv.com/artists/tara-thompson/biography
 Bei Maejor ,http://www.facebook.com/117640151581456,http://www.twitter.com/beimaejor,http:// www.beimaejor.com,R&B/Soul,http://www.mtv.com/artists/bei-maejor/biography
 Zara ,,,,,http://www.mtv.com/artists/zara-4/biography
 Dencia ,,http://www.twitter.com/http://www.mtv.com/artists/dencia/,,Afro-Pop,http://www.mtv.com/artists/dencia/biography
 Ray León ,,,,,http://www.mtv.com/artists/ray-len/biography
 Brooke Toia ,,,,,http://www.mtv.com/artists/brooke-toia/biography
 Sexy Zone ,,,,,http://www.mtv.com/artists/sexy-zone-2/biography
 Todd Ray ,,,,,http://www.mtv.com/artists/todd-ray/biography
 The Royal Concept ,http://www.facebook.com/276417085786985,http://www.twitter.com/theroyalconcept,http://www.royalconceptband.com/,Indie Rock,http://www.mtv.com/artists/the-royal-concept/biography
 John Lennon Bermuda Tribute  ,http://www.facebook.com/bermudalennon,http://www.twitter.com/bermudalennon,http://www.doublefantasybermuda.com,Rock & Roll,http://www.mtv.com/artists/john-lennon-bermuda-tribute/biography
 Willie DE ,http://www.facebook.com/williedemusic,,http://www.williede.com,Indie Rock,http://www.mtv.com/artists/willie-de/biography
 Miriam Bryant ,,,,,http://www.mtv.com/artists/miriam-bryant/biography
 Babla ,,,,,http://www.mtv.com/artists/babla/biography
 DJ RAUL ,,,http://Facebook.com/theedjraul,Dance,http://www.mtv.com/artists/dj-raul/biography
 Ashley Nicole ,http://www.facebook.com/ashleynicolemusic,,,Pop/Rock,http://www.mtv.com/artists/ashleynicolemusic/biography
 Annelise Collette ,http://www.facebook.com/annelisecollette,http://twitter.com/Annelise0624,,Electronic,http://www.mtv.com/artists/annelise-collette/biography
 Levon Atayan ,http://www.facebook.com/levonatayanofficial,http://www.twitter.com/levonatayan,http://www.levon.am,House,http://www.mtv.com/artists/levon-atayan/biography
 October The God ,,http://www.twitter.com/http://NuMericaCo.com,,Hip-Hop,http://www.mtv.com/artists/october-the-god/biography
 The Deltaz ,http://www.facebook.com/194349870669931,http://www.twitter.com/http://www.thedeltaz.com,http://TheDeltaz.com,Americana,http://www.cmt.com/artists/the-deltaz/biography
 SamSoundful ,,,http://www.reverbnation.com/SamSoundFul,R&B/Soul,http://www.mtv.com/artists/samsoundful/biography
 Thalia ,,,,,http://www.mtv.com/artists/thalia-1/biography
 Nick Autry ,http://www.facebook.com/nickautrymusic,http://www.twitter.com/http://www.nickautry.com,http://www.nickautry.com,Alternative Country,http://www.cmt.com/artists/nick-autry/biography
 Marc Scibilia ,http://www.facebook.com/68823939997,http://www.twitter.com/marcscibilia,http://marcscibilia.com/,Adult Alternative,http://www.mtv.com/artists/marc-scibilia/biography
 Bootleg ,,,,Country,http://www.cmt.com/artists/bootleg-4/biography
 Me Vs. Murphy ,http://www.facebook.com/mevsmurphy,http://www.twitter.com/mevsmurphy,http://www.mevsmurphy.com,Indie Rock,http://www.mtv.com/artists/me-vs-murphy/biography
 Enemy Planes ,http://www.facebook.com/360900633939979,http://www.twitter.com/enemyplanes,http://www.enemyplanes.com,Indie Rock,http://www.mtv.com/artists/enemy-planes/biography
 Kriss Mincey ,http://www.facebook.com/krissminceymusic,http://www.twitter.com/krissmincey,http://krissmincey.tumblr.com,Contemporary Singer/Songwriter,http://www.mtv.com/artists/kriss-mincey/biography
 Tim Mahoney ,,,,Rock,http://www.mtv.com/artists/tim-mahoney-1/biography
 SivvyTaH  ,,,,,http://www.mtv.com/artists/sivvytah/biography
 Tzee Tee ,,http://twitter.com/Tzeetee,http://t.co/IaUhkX9q,Rap,http://www.mtv.com/artists/tzee-tee/biography
 Gabriel Bruce ,,,,,http://www.mtv.com/artists/gabriel-bruce/biography
 William Thompson Funk Experiment ,,,,,http://www.mtv.com/artists/william-thompson-funk-experiment/biography
" The Mowgli's ",http://www.facebook.com/330296071280,http://www.twitter.com/themowglis,http://themowglis.net,Alternative,http://www.mtv.com/artists/the-mowglis/biography
 Norbert Reiff & Seine Musikanten ,,,,,http://www.mtv.com/artists/norbert-reiff-seine-musikanten/biography
 Kana Hanazawa ,,,,,http://www.mtv.com/artists/kana-hanazawa-2/biography
 American Gospel ,,http://twitter.com/americangospel,http://www.American-Gospel.com,Rock,http://www.mtv.com/artists/american-gospel/biography
 Gerard Way ,,,,,http://www.mtv.com/artists/gerard-way/biography
 O.C.A.D. ,http://www.facebook.com/OCADmusic,http://twitter.com/OCADmusic,http://OCADmusic.com,World,http://www.mtv.com/artists/ocad/biography
 The Janoskians ,,,,,http://www.mtv.com/artists/the-janoskians/biography
" ""Knife"" Sotelo ",http://www.facebook.com/1624417245,http://twitter.com/KnifeDogg,http://knifermusick.com,Gangsta Rap,http://www.mtv.com/artists/knife-sotelo/biography
 Sesame Street Gangsters ,,,,,http://www.mtv.com/artists/sesame-street-gangsters-1/biography
 Nick Voss ,,http://twitter.com/NickVossXFU,http://www.ariacharts.com.au/chart/streaming-tracks/955,Pop/Rock,http://www.mtv.com/artists/nick-voss/biography
 Paul Bogart ,,http://www.twitter.com/paulbogartmusic,http://paulbogart.com,Country,http://www.mtv.com/artists/paul-bogart/biography
 Kill Paradise ,http://www.facebook.com/official.killparadise,https://twitter.com/KillParadise,http://KillParadiseMusic.com,Pop/Rock,http://www.mtv.com/artists/kill-paradise/biography
 Blue October ,http://www.facebook.com/55107215019,http://www.twitter.com/blueoctober,http://www.blueoctober.com,Alternative,http://www.mtv.com/artists/blue-october/biography
 Parade Of Lights ,http://www.facebook.com/paradeoflights,https://twitter.com/paradeoflights,http://www.paradeoflightsmusic.com,Alternative,http://www.mtv.com/artists/parade-of-lights/biography
 DJ DX ,,http://www.twitter.com/http://officialdjdx.com,http://djdxofficial.bandcamp.com,Hip-Hop/Rap,http://www.mtv.com/artists/dj-dx/biography
 The Lighthouse and the Whaler ,http://www.facebook.com/thelighthouseandthewhaler,http://twitter.com/TLATW,http://thelighthouseandthewhaler.com,Alternative,http://www.mtv.com/artists/the-lighthouse-and-the-whaler/biography
 Candy Rose ,http://www.facebook.com/99996974535,http://www.twitter.com/http://www.icandyrose.com,http://www.icandyrose.com,Pop,http://www.mtv.com/artists/candy-rose/biography
 Willie Jones ,,,,Country,http://www.cmt.com/artists/willie-jones-4/biography
" Queta Jimenez """"La Prieta Linda"""" ",,,,,http://www.mtv.com/artists/queta-jimenez-la-prieta-linda/biography
 Declan Nerney ,,,,,http://www.mtv.com/artists/declan-nerney/biography
 Saxismtango ,,,,,http://www.mtv.com/artists/saxismtango/biography
 Crypts ,,,,Rock,http://www.mtv.com/artists/crypts/biography
 Dave Hause ,http://www.facebook.com/153550194434,http://www.twitter.com/hausedave,,Rock,http://www.mtv.com/artists/dave-hause/biography
 The Dunes ,,,,,http://www.mtv.com/artists/the-dunes/biography
 Jana Jae ,,,,,http://www.cmt.com/artists/jana-jae/biography
 Ahmad Zahir ,,,,,http://www.mtv.com/artists/ahmad-zahir/biography
 Rob Parissi ,,,,,http://www.mtv.com/artists/rob-parissi/biography
 Jeff Catto ,,,,Alternative Country,http://www.cmt.com/artists/jeff-catto/biography
 TooSmooth ,http://www.facebook.com/177033202401435,http://www.twitter.com/toosmoothmusic,http://iamtoosmooth.com,Hip-Hop/Rap,http://www.mtv.com/artists/toosmooth/biography
 E-40 & Too $hort ,,,,,http://www.mtv.com/artists/e-40-amp-too-hort/biography
 Syndakid ,,http://www.twitter.com/http://Facebook.com/SyndakidMusic,,Hip-Hop/Rap,http://www.mtv.com/artists/syndakid/biography
 Lord Hector Diono ,,http://twitter.com/LordHectorDiono,http://lordhectordiono.com,Hip-Hop/Rap,http://www.mtv.com/artists/lord-hector-diono-11/biography
 The Raveness ,,http://twitter.com/TheRaveness,http://www.theraveness.com,Spoken Word,http://www.mtv.com/artists/the-raveness-6/biography
 The After Party ,http://www.facebook.com/130610422161,http://www.twitter.com/theafterparty,http://www.theafterpartymusic.com,Pop/Rock,http://www.mtv.com/artists/the-after-party/biography
 Omar LinX ,,,,,http://www.mtv.com/artists/omar-linx/biography
 Mehran ,http://www.facebook.com/mehranguitar,,http://www.mehranguitar.com ,Psychedelic,http://www.mtv.com/artists/mehran/biography
 Big Tree ,http://www.facebook.com/bigtreesings,http://twitter.com/bigtreesings,,Indie Rock,http://www.mtv.com/artists/big-tree/biography
 Trey Wright ,,,,,http://www.mtv.com/artists/trey-wright/biography
 Spenzo ,,,,,http://www.mtv.com/artists/spenzo/biography
 Battle Tapes ,http://www.facebook.com/347850088774,http://www.twitter.com/http://www.battletapesband.com,http://battletapesband.com,Alternative,http://www.mtv.com/artists/battle-tapes/biography
 Black Alley ,http://www.facebook.com/blackalley,http://twitter.com/WeAreBlackAlley,http://www.blackalleyband.com,Alternative,http://www.mtv.com/artists/black-alley/biography
 Nina Nesbitt ,,,,,http://www.mtv.com/artists/nina-nesbitt/biography
 Flatbush Zombies ,,,,,http://www.mtv.com/artists/flatbush-zombies/biography
 Volxsturm ,,,,,http://www.mtv.com/artists/volxsturm-1/biography
 Andrea Pearson ,,,,,http://www.cmt.com/artists/andrea-pearson/biography
 Katy McAllister ,,http://www.twitter.com/http://www.KatyMcAllister.com,http://www.katymcallister.com,Pop,http://www.mtv.com/artists/katy-mcallister/biography
 Red Shaydez ,http://www.facebook.com/110268539020388,http://www.twitter.com/http://redshaydez.com,http://www.chillinintheshade.com,Hip-Hop,http://www.mtv.com/artists/red-shaydez/biography
 Cathy Heller ,http://www.facebook.com/cathyhellermusic,http://www.twitter.com/cathyheller,,Singer/Songwriter,http://www.mtv.com/artists/cathy-heller/biography
 MonoNeon ,,,,Avant-Garde,http://www.mtv.com/artists/mononeon/biography
 Leo Ieiri ,,,,,http://www.mtv.com/artists/leo-ieiri/biography
 Stereo Lovers ,,,,,http://www.mtv.com/artists/stereo-lovers/biography
 Myze ,http://www.facebook.com/677244442327218,http://www.twitter.com/officialmyze,,Hip-Hop/Rap,http://www.mtv.com/artists/myze/biography
 Nosa Nosa ,,,,,http://www.mtv.com/artists/nosa-nosa/biography
 Mel Besher ,,,,,http://www.cmt.com/artists/mel-besher/biography
 Lauriana Mae ,,,,,http://www.mtv.com/artists/lauriana-mae/biography
 Nick Groff ,,,,,http://www.mtv.com/artists/nick-groff/biography
 Trinidad Jame$ ,http://www.facebook.com/134378226709934,http://www.twitter.com/trinidadjamesgg,http://trinidadjamesgg.com/,Hip-Hop/Rap,http://www.mtv.com/artists/trinidad-james/biography
 LATASHA LEE ,http://www.facebook.com/196054290506256,http://www.twitter.com/latashaleesing,,Soul,http://www.mtv.com/artists/latasha-lee/biography
 Clare Bowen ,,,,Country,http://www.cmt.com/artists/clare-bowen/biography
 Greg Bates ,http://www.facebook.com/154369017957457,http://www.twitter.com/gregcbates,,True Life,http://www.cmt.com/artists/greg-bates/biography
 Rae Ray ,,http://twitter.com/ARaeThing,http://www.Facebook.com/ARaeThing,Pop,http://www.mtv.com/artists/rae-ray-1/biography
 Make Me Famous ,,,,Rock,http://www.mtv.com/artists/make-me-famous/biography
 Seven Lions ,http://www.facebook.com/141529809200367,http://www.twitter.com/sevenlionsmusic,,Electronic/Dance,http://www.mtv.com/artists/seven-lions/biography
 Bankroll Bird ,,http://www.twitter.com/iambankroll,http://www.reverbnation.com/bankrollbird,Hip-Hop/Rap,http://www.mtv.com/artists/bankroll-bird/biography
 Snow Tha Product ,,,,,http://www.mtv.com/artists/snow-tha-product/biography
 Loso ,,,,,http://www.mtv.com/artists/loso/biography
 Eric Bellinger ,,,,,http://www.mtv.com/artists/eric-bellinger/biography
 Fist Pump Nation ,,,,,http://www.mtv.com/artists/fist-pump-nation/biography
 Usama Naseer ,http://www.facebook.com/644895945636086,http://www.twitter.com/UsamaNaseer,http://www.usamanaseer.com/,Pop,http://www.mtv.com/artists/usama-naseer/biography
 Mutemath ,,,http://mutemath.com,Alternative,http://www.mtv.com/artists/mutemath-00/biography
 Fall Back Plan ,http://www.facebook.com/fallbackplanband,http://www.twitter.com/http://www.legendfactoryrecords.com,,Alternative,http://www.mtv.com/artists/fall-back-plan/biography
 Fade Chromatic ,,,,,http://www.mtv.com/artists/fade-chromatic/biography
 The Heat ,https://www.facebook.com/groups/marysbaby81/512227835475633/?notif_t=group_activity,http://www.twitter.com/theheat201,,Hip-Hop/Rap,http://www.mtv.com/artists/the-heat/biography
 Bondax ,http://www.facebook.com/117831164938144,http://www.twitter.com/bondaxuk,,Electronic/Dance,http://www.mtv.com/artists/bondax/biography
 Jenna Jentry ,http://www.facebook.com/120832528025660,http://twitter.com/JennaJentry,http://www.jennajentry.com,Country,http://www.cmt.com/artists/jenna-jentry/biography
 Jeff Medina ,,,,,http://www.mtv.com/artists/jeff-medina/biography
 Coyote Kolb ,,,,,http://www.mtv.com/artists/coyote-kolb/biography
 CiZZ  ,,,https://play.google.com/store/music/artist/CiZZ?id=Ao24lsdw2alqrrxuypa2wcpwvr4,Hip-Hop,http://www.mtv.com/artists/cizz/biography
 Matthew Koma ,http://www.facebook.com/108919209203142,http://www.twitter.com/matthewkoma,http://www.matthewkoma.com,Pop/Rock,http://www.mtv.com/artists/matthew-koma/biography
 Tanashee ,,http://www.twitter.com/http://youtube.com/sonicravexx,,Alternative,http://www.mtv.com/artists/tanashee/biography
 Jennifer Danielson ,,,,,http://www.cmt.com/artists/jennifer-danielson/biography
 Lauren Waterworth ,,,,,http://www.mtv.com/artists/lauren-waterworth/biography
 Paul Bura ,https://www.facebook.com/PaulBuraMusic,,,Jazz,http://www.mtv.com/artists/paul-bura/biography
 LaPret ,http://www.facebook.com/10960418803,http://twitter.com/LaPretDC,,Hip-Hop/Rap,http://www.mtv.com/artists/lapret/biography
 John & Jacob ,http://www.facebook.com/johnandjacob,http://www.twitter.com/http://www.johnandjacob.com,http://www.johnandjacob.com,Alternative Country,http://www.cmt.com/artists/john-jacob/biography
 James Arthur ,http://www.facebook.com/470432503008715,http://www.twitter.com/jamesarthur23,,Rock,http://www.mtv.com/artists/james-arthur/biography
 Tommy Jennings ,,,,,http://www.cmt.com/artists/tommy-jennings-1/biography
 Alexis Spight ,,,,Inspirational,http://www.mtv.com/artists/alexis-spight/biography
 Dj Arwen ,http://www.facebook.com/138998329522710,http://twitter.com/djarwenn,http://www.djarwen.net,Electronic,http://www.mtv.com/artists/dj-arwen/biography
 B. Smyth ,http://www.facebook.com/395300767201959,http://www.twitter.com/therealbsmyth,,R&B,http://www.mtv.com/artists/b-smyth/biography
 Moon Eyes Low ,,,http://smokedoutlow.tumblr.com,Hip-Hop/Rap,http://www.mtv.com/artists/moon-eyes-low/biography
 Tim Utfeld ,,,,,http://www.mtv.com/artists/tim-utfeld/biography
 Lovari ,http://www.facebook.com/110622148948788,http://twitter.com/Lovari,http://www.LovariWorld.com,Pop,http://www.mtv.com/artists/lovari/biography
" H-Town's_YattaBezzy ",http://www.facebook.com/226874974035584,http://www.twitter.com/htybezzy,,New Wave,http://www.mtv.com/artists/h-towns-yattabezzy/biography
 Sunny Smith ,,,http://www.sunnydazemedia.com,Hip-Hop/Rap,http://www.mtv.com/artists/sunny-smith/biography
 Chelsea Dyer ,,,http://www.chelseadyer.com,Pop/Rock,http://www.mtv.com/artists/chelsea-dyer/biography
 Brian Glenn ,,,,,http://www.cmt.com/artists/brian-glenn/biography
 Jonathan Dale ,,http://twitter.com/JonDaleOfficial,http://www.jonathandalemusic.com,Country,http://www.cmt.com/artists/jonathan-dale/biography
 Becca Rae ,,,http://www.beccaraemusic.com,Singer/Songwriter,http://www.mtv.com/artists/becca-rae/biography
 Mapei ,http://www.facebook.com/mapeimusic,http://www.twitter.com/mapei,,Pop,http://www.mtv.com/artists/mapei/biography
 Natalia Lafourcade feat. Paco Familiar (DLD) ,,,,,http://www.mtv.com/artists/natalia-lafourcade-feat-paco-familiar-dld/biography
 Diggy Dre ,http://www.facebook.com/104501859720594,http://www.twitter.com/TheRealDiggyDre,http://www.VindictiveRecords.com,West Coast Rap,http://www.mtv.com/artists/diggy-dre/biography
 Justin Sketch ,,,http://Facebook.com/JustinSketchler,Hip-Hop/Rap,http://www.mtv.com/artists/justin-sketch/biography
 Moses Stone ,http://www.facebook.com/214357601951472,,http://www.iammosesstone.com,Hip-Hop/Rap,http://www.mtv.com/artists/moses-stone/biography
 Emina Jahovic ,,,,,http://www.mtv.com/artists/emina-jahovic-1/biography
 Inside the Whale ,,,,,http://www.mtv.com/artists/inside-the-whale-1/biography
 Dj suiss ,http://www.facebook.com/aaronsuissa1?fref=ts,,,Electronic,http://www.mtv.com/artists/dj-suiss/biography
 Doe Hicks ,,http://www.twitter.com/doehicks,,Dirty South,http://www.mtv.com/artists/doe-hicks/biography
 Joey Bounce ,,,http://www.soundcloud.com/beatsbybounce,Britpop,http://www.mtv.com/artists/joey-bounce/biography
 Peter Nielsen ,,,,,http://www.mtv.com/artists/peter-nielsen/biography
 Malikai ,http://www.facebook.com/157546340968012,http://twitter.com/MALIKAI,,Hip-Hop/Rap,http://www.mtv.com/artists/malikai/biography
 Ro Music ,http://www.facebook.com/320053098063073,http://twitter.com/Support_RoMusic,http://www.reverbnation.com/supportromusic,Hip-Hop/Rap,http://www.mtv.com/artists/ro-music/biography
 Black Casino ,http://www.facebook.com/184913741609561,http://twitter.com/BLVCKCVSINO,,Hip-Hop,http://www.mtv.com/artists/black-casino/biography
 John Thayer ,http://www.facebook.com/427553534020493,http://www.twitter.com/johnthayermusic,http://www.johnthayermusic.com,Contemporary Singer/Songwriter,http://www.mtv.com/artists/john-thayer/biography
 Terry Campbell ,,,,,http://www.cmt.com/artists/terry-campbell/biography
 Flula Borg ,http://www.facebook.com/flulaborg,http://www.twitter.com/http://www.flula.de,http://flulaborg.com,Techno,http://www.mtv.com/artists/flula-borg/biography
 AmritaSoon ,http://www.facebook.com/124553250938961,,,Contemporary Country,http://www.cmt.com/artists/amritasoon/biography
 Phil Vandel ,http://www.facebook.com/philvandelband,http://www.twitter.com/philvandel,http://www.philvandel.com,Contemporary Country,http://www.cmt.com/artists/phil-vandel/biography
 Night Riots ,http://www.facebook.com/nightriots,,http://www.nightriots.com,Indie Rock,http://www.mtv.com/artists/night-riots/biography
 Andras Fixler ,http://www.facebook.com/173267616091899,http://www.twitter.com/http://act.andrasfixler.com/saytheword,http://www.andrasfixler.com/,Pop,http://www.mtv.com/artists/andras-fixler/biography
 Dylan Scott ,,http://www.twitter.com/http://www.dylanscottmusic.com,http://dylanscottmusic.com/,Country,http://www.mtv.com/artists/dylan-scott/biography
 Asia Anastasia ,,http://www.twitter.com/http://asiaanastasia.com,http://asiaanastasia.com,Hip-Hop/Rap,http://www.mtv.com/artists/asia-anastasia/biography
 Aesop Rock ,http://www.facebook.com/329082107141143,http://www.twitter.com/http://aesoprock.com/,,Hip-Hop/Rap,http://www.mtv.com/artists/aesop-rock/biography
 LaWanda Lee ,http://www.facebook.com/pages/LaWanda-Lee/108582875859735,http://twitter.com/LaWandaLee,http://lawandalee.blogspot.com,R&B/Soul,http://www.mtv.com/artists/lawanda-lee/biography
 Flume ,http://www.facebook.com/193845343984168,http://www.twitter.com/flumemusic,http://flumemusic.com,Electronic,http://www.mtv.com/artists/flume/biography
 CrowxClass ,,,http://crowclass.net/wordpress/,Japan,http://www.mtv.com/artists/crowxclass/biography
" Mr. Raleigh, NC ",http://www.facebook.com/137184396363397,http://www.twitter.com/http://Facebook.com/mrraleighnc,http://www.youtube.com/user/MrRaleighNCisHere,Hip-Hop,http://www.mtv.com/artists/mr-raleigh-nc/biography
 Rich Vuitton  ,http://www.facebook.com/455422714494666,http://www.twitter.com/http://www.mtv.com/artists/rich-vuitton,,Hip-Hop/Rap,http://www.mtv.com/artists/rich-vuitton/biography
 Mzungu Kichaa ,http://www.facebook.com/mzungukichaa,http://twitter.com/mzungukichaa,,Africa,http://www.mtv.com/artists/mzungu-kichaa/biography
 Marie Miller ,http://www.facebook.com/mariemillermusic,http://www.twitter.com/http://mariemiller.net,http://www.mariemiller.net/,Singer/Songwriter,http://www.mtv.com/artists/marie-miller/biography
 NIKO IS ,,http://www.twitter.com/http://www.nusouthmusic.net,http://www.nikoismusic.com,Hip-Hop,http://www.mtv.com/artists/niko-is/biography
 Maiden Dixie ,http://www.facebook.com/153214951412754,http://twitter.com/MaidenDixieBand,http://www.maidendixie.com,Alternative Country,http://www.cmt.com/artists/maiden-dixie/biography
 Leisa Johnson ,,,,,http://www.mtv.com/artists/leisa-johnson-1/biography
 Jo FloWroshus ,,http://www.twitter.com/joflowroshus,http://www.JoFloWroshus.com,Rap,http://www.mtv.com/artists/jo-flowroshus-1/biography
 Ya Boi B ,,http://twitter.com/ThaReal_Boi_B,http://under contruction,Hip-Hop,http://www.mtv.com/artists/ya-boi-b/biography
 Sean Costanza ,http://www.facebook.com/198546220188021,http://twitter.com/seancostanza,http://www.seancostanza.com,Alternative Country,http://www.cmt.com/artists/sean-costanza/biography
 RDGLDGRN ,http://www.facebook.com/164228760334039,http://www.twitter.com/rdgldgrn,http://www.RDGLDGRN.com,Alternative,http://www.mtv.com/artists/rdgldgrn/biography
 B.Morgan ,http://facebook.com/b.morganofcourse,http://www.twitter.com/http://www.Facebook.com/B.morganOfcourse,,R&B/Soul,http://www.mtv.com/artists/bmorgan/biography
 Prince Pope ,,,http://www.iamprinceraypope.com,Hip-Hop/Rap,http://www.mtv.com/artists/prince-pope/biography
 Kayla Brianna ,,,,R&B/Soul,http://www.mtv.com/artists/kayla-brianna/biography
 Ray Ramon ,http://www.facebook.com/193006017402267,http://twitter.com/rayramonmusic,https://rayramon.com,Dance,http://www.mtv.com/artists/ray-ramon/biography
 Josh JLP Paul ,,http://www.twitter.com/http://AAMRecords.com,http://www.aamrecords.com,Hip-Hop,http://www.mtv.com/artists/josh-jlp-paul/biography
 Wayne Tate ,,,,,http://www.mtv.com/artists/wayne-tate/biography
 PREVIS ,,http://www.twitter.com/http://www.mtv.com/artists/previs/,http://www.jointchiefrec.com,Hip-Hop/Rap,http://www.mtv.com/artists/previs/biography
 Yung Saintz ,,http://www.twitter.com/http://www.yungsaintzent.com,,Christian Rap,http://www.mtv.com/artists/yung-saintz/biography
 Svavar Knutur ,,,,,http://www.mtv.com/artists/svavar-knutur/biography
 N!codemus ,http://www.twitter.com/http://www.facebook.com/The.Real.Nicodemus,http://www.twitter.com/http://www.facebook.com/The.Real.Nicodemus,,Hip-Hop,http://www.mtv.com/artists/ncodemus/biography
 Mojo Mayne ,http://www.facebook.com/195020853900146,http://twitter.com/RockitMayne,http://www.mojomayne.com,Hip-Hop/Rap,http://www.mtv.com/artists/mojo-mayne/biography
 Mariano Apicella ,,,,,http://www.mtv.com/artists/mariano-apicella/biography
 Yung Fresh aka yung bozz ,,http://twitter.com/yungfreshakayun,https://www.reverbnation.com/bronxhoodstars?profile_view_source=header_icon_nav,Hip-Hop,http://www.mtv.com/artists/yung-fresh-aka-yung-bozz/biography
 Maddi Jane ,,,,,http://www.mtv.com/artists/maddi-jane/biography
 Lenny Cooper ,,http://twitter.com/lennycooper44,,Alternative Country,http://www.cmt.com/artists/lenny-cooper/biography
 MOLA1 ,,,http://mola.com,Hip-Hop,http://www.mtv.com/artists/mola1/biography
 Billy Momo ,http://www.facebook.com/208073759070,,http://www.mobettermusic.se,Alternative,http://www.mtv.com/artists/billy-momo/biography
 Arsi Nami ,,http://twitter.com/Arsi_Nami,http://www.youtube.com/arsidottk,Dance,http://www.mtv.com/artists/arsi-nami/biography
 Orquesta Majestad ,,,,,http://www.mtv.com/artists/orquesta-majestad/biography
 Alan Paul ,,,,,http://www.mtv.com/artists/alan-paul-1/biography
 Red Mosa ,,http://www.twitter.com/beachboynino,,Hip-Hop/Rap,http://www.mtv.com/artists/red-mosa-7/biography
 Charles Pasi ,,,,,http://www.mtv.com/artists/charles-pasi/biography
 SLV ,,http://www.twitter.com/http://www.slvmusic.com,http://www.slvmusic.com,Singer/Songwriter,http://www.mtv.com/artists/slv/biography
 Kixxie Siete ,http://www.facebook.com/kixxiesiete,http://www.twitter.com/kixxiesiete,http://www.argonautix.com,Hip-Hop,http://www.mtv.com/artists/kixxie-siete/biography
 K Camp ,,,,,http://www.mtv.com/artists/k-camp/biography
 Wilson Aronilth ,,,,,http://www.mtv.com/artists/wilson-aronilth/biography
 Jilly Martin ,,http://www.twitter.com/http://www.jillymartin.com,http://www.jillymartin.com,Contemporary Country,http://www.cmt.com/artists/jilly-martin/biography
 Raw Blue ,,http://twitter.com/RawwBlue,http://www.rawblue.tumblr.com,Hip-Hop,http://www.mtv.com/artists/raw-blue/biography
 Spaz SsG ,,http://www.twitter.com/http://www.soundzsogood.com,http://www.soundzsogood.com,Hip-Hop,http://www.mtv.com/artists/spaz-ssg/biography
 Lex Topdollar ,,,,,http://www.mtv.com/artists/lex-topdollar/biography
