name,facebook,twitter,website,genre,mtv
 Jeffrey Gaines ,http://www.facebook.com/128956729379,http://www.twitter.com/jeffreygmusic,http://www.jeffreygaines.com/,Pop,http://www.mtv.com/artists/jeffrey-gaines/biography
 Jeffrey Pontius ,,,,,http://www.mtv.com/artists/jeffrey-pontius/biography
 Jeno Somlai ,,,,,http://www.mtv.com/artists/jeno-somlai/biography
 Kym Verbal ,,,,,http://www.mtv.com/artists/kym-verbal/biography
 Kathy Kallick ,,,,Country,http://www.cmt.com/artists/kathy-kallick/biography
 Jearlyn Steele Battle ,,,,,http://www.mtv.com/artists/jearlyn-steele-battle/biography
 Jed Madela ,,,,,http://www.mtv.com/artists/jed-madela/biography
 Jeff Apaka ,,,,,http://www.mtv.com/artists/jeff-apaka/biography
 Jeff Carson ,,,,Country,http://www.cmt.com/artists/jeff-carson/biography
 Jeff Foxworthy ,http://www.facebook.com/iamJeffFoxworthy,https://twitter.com/foxoutdoors,http://www.jefffoxworthy.com,Comedy/Spoken Word,http://www.mtv.com/artists/jeff-foxworthy/biography
 Jeff Jacobs ,,,,,http://www.mtv.com/artists/jeff-jacobs/biography
 Jeff Kennedy ,,,,,http://www.mtv.com/artists/jeff-kennedy/biography
 Jeff Kimpland ,,,,,http://www.mtv.com/artists/jeff-kimpland/biography
 Joey Deluxe ,,,,,http://www.mtv.com/artists/joey-deluxe/biography
" Joey, Lawrence & Myron ",,,,,http://www.mtv.com/artists/joey-lawrence-myron-1/biography
 Joey McIntyre ,,,,,http://www.mtv.com/artists/joey-mcintyre/biography
 Joey Ramone ,http://www.facebook.com/205115763803,,http://www.joeyramone.com,Rock,http://www.mtv.com/artists/joey-ramone/biography
 Joey Scarbury ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/joey-scarbury/biography
 Joe Smith ,,,,,http://www.mtv.com/artists/joe-smith/biography
 Joe Smith ,,,,,http://www.cmt.com/artists/joe-smith-2/biography
 Joe Sofia ,,,,,http://www.mtv.com/artists/joe-sofia/biography
 Joe Tyler ,,,,,http://www.cmt.com/artists/joe-tyler/biography
 Jim McGrath ,,,,,http://www.mtv.com/artists/jim-mcgrath/biography
 Jim Nabors ,http://www.facebook.com/224572137573542,,,Easy Listening/Vocal,http://www.mtv.com/artists/jim-nabors/biography
 Jim Sullivan ,,,,Rock,http://www.mtv.com/artists/jim-sullivan-00/biography
 Jesse Johnson ,,,,Classic Rock,http://www.mtv.com/artists/jesse-johnson/biography
 Jesse Kalu ,,,,,http://www.mtv.com/artists/jesse-kalu/biography
 Jerry Garcia ,,,http://www.jerrygarcia.com,Rock,http://www.mtv.com/artists/jerry-garcia/biography
 Jerry Lee Jones ,,,,,http://www.cmt.com/artists/jerry-lee-jones/biography
 Jerry Scheff ,,,,Rock,http://www.mtv.com/artists/jerry-scheff/biography
 Jess Conrad ,,,,,http://www.mtv.com/artists/jess-conrad-00/biography
 Jesus Adrian Romero ,http://www.facebook.com/55488229036,http://www.twitter.com/jaroficial,http://jaroficial.com,Latino,http://www.mtv.com/artists/jesus-adrian-romero/biography
 Jeremy Horn ,,,,,http://www.mtv.com/artists/jeremy-horn/biography
 Jeremy McCasland ,,,,,http://www.mtv.com/artists/jeremy-mccasland/biography
 Jermaine Dupri ,,,http:// http://www.lifein1472.com,House Of Style: Collection,http://www.mtv.com/artists/jermaine-dupri/biography
 Jermaine Stewart ,,,,Disco,http://www.mtv.com/artists/jermaine-stewart/biography
 Jerome Jarre ,,,,,http://www.mtv.com/artists/jerome-jarre/biography
 Jerry Becker ,,,,,http://www.mtv.com/artists/jerry-becker/biography
 Jerry Butler ,,,,,http://www.mtv.com/artists/jerry-butler/biography
,,,,,http://www.mtv.com/artists/jerry-dale-mcfadden/biography
 Jillian Bell ,,,,,http://www.mtv.com/artists/jillian-bell/biography
 Jim Brickman ,http://www.facebook.com/22365627144,http://www.twitter.com/jimbrickman,http://www.jimbrickman.com/,Pop,http://www.mtv.com/artists/jim-brickman/biography
 Jim Browski ,,,,,http://www.mtv.com/artists/jim-browski/biography
 Jim Carothers ,,,,,http://www.cmt.com/artists/jim-carothers/biography
 Jim Carrey ,,,,,http://www.mtv.com/artists/jim-carrey/biography
 Jim Chappell ,,,,Jazz,http://www.mtv.com/artists/jim-chappell/biography
 Jim Ed Brown ,,,,Country,http://www.cmt.com/artists/jim-ed-brown/biography
 Jim Hurst ,,,http://www.jimhurst.com,Bluegrass,http://www.cmt.com/artists/jim-hurst/biography
 Jim & Jesse ,,,,Country,http://www.cmt.com/artists/jim-jesse/biography
 Jimi Slevin ,,,,,http://www.mtv.com/artists/jimi-slevin/biography
 Jimmie Davis ,,,http://www.countrymusichalloffame.com/inductees/jimmie_davis.html,Country,http://www.cmt.com/artists/jimmie-davis/biography
 Jimmie Driftwood ,,,,Blues/Folk,http://www.cmt.com/artists/jimmie-driftwood/biography
 Jimmie Van Zant ,http://www.facebook.com/152208081458241,http://www.twitter.com/182559356,http://jimmievanzantband.net,Contemporary Country,http://www.cmt.com/artists/jimmie-van-zant/biography
 Jimmy Allen & The Two Jays ,,,,,http://www.mtv.com/artists/jimmy-allen-the-two-jays/biography
 Jimmy Jules ,,,,,http://www.mtv.com/artists/jimmy-jules/biography
 Jimmy Lee Jones ,,,,Country,http://www.cmt.com/artists/jimmy-lee-jones/biography
 Jesus Jones ,,,http://www.jesusjones.com/,Alternative,http://www.mtv.com/artists/jesus-jones/biography
 Jet ,http://www.facebook.com/33476194703,http://www.twitter.com/jettheband,http://www.jettheband.com,Rock,http://www.mtv.com/artists/jet-4/biography
 Jet Lag Gemini ,http://www.facebook.com/6273273510,http://www.twitter.com/jetlaggemini,,Indie Rock,http://www.mtv.com/artists/jet-lag-gemini/biography
 Jethro & Bodine ,,,,,http://www.mtv.com/artists/jethro-bodine/biography
 Jhan Carlos Ferreira & La Fever Banda ,,,,,http://www.mtv.com/artists/jhan-carlos-ferreira-la-fever-banda/biography
 Jian Ghomeshi ,,,,,http://www.mtv.com/artists/jian-ghomeshi/biography
 Jibbs ,,http://www.twitter.com/therealjibbs,,R&B,http://www.mtv.com/artists/jibbs/biography
 Jimmy Martin ,,,,Country,http://www.cmt.com/artists/jimmy-martin/biography
 Joel Evans ,,,,,http://www.mtv.com/artists/joel-evans/biography
 Joel McCrea ,,,,,http://www.mtv.com/artists/joel-mccrea/biography
 Joel Nava ,,,,Tejano/TexMex,http://www.mtv.com/artists/joel-nava/biography
 Joel Paterson ,,,,Rock,http://www.mtv.com/artists/joel-paterson/biography
 Joey Bada$$ ,,http://www.twitter.com/http://www.badassjoey.tumblr.com,http://www.theproera.com,Hip-Hop/Rap,http://www.mtv.com/artists/joey-badass/biography
 Joan Sebastian ,,,,,http://www.mtv.com/artists/joan-sebastian/biography
 Joanna Cotten ,,,,,http://www.cmt.com/artists/joanna-cotten/biography
 J.J. Fad ,http://www.facebook.com/303126079201,http://twitter.com/jjfad,,Hip-Hop/Rap,http://www.mtv.com/artists/jj-fad/biography
 J.J. Sheridan ,,,,,http://www.mtv.com/artists/jj-sheridan/biography
 JLS ,http://www.facebook.com/70258670178,http://www.twitter.com/jlsofficial,,R&B,http://www.mtv.com/artists/jls/biography
 JMX ,,,,,http://www.mtv.com/artists/jmx/biography
 Jo Stafford ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/jo-stafford/biography
 Jo Wilder ,,,,,http://www.mtv.com/artists/jo-wilder/biography
 Joan Armatrading ,http://www.facebook.com/254413037936669,http://www.twitter.com/armatradingjoan,,Pop,http://www.mtv.com/artists/joan-armatrading/biography
 Joan as Police Woman ,http://www.facebook.com/7754628532,http://www.twitter.com/joanpolicewoman,,Alternative,http://www.mtv.com/artists/joan-as-police-woman/biography
 Jodi West ,,,,,http://www.mtv.com/artists/jodi-west/biography
 Jimmy Rabbit and Renegade ,,,,,http://www.mtv.com/artists/jimmy-rabbit-and-renegade/biography
 Jimmy Roby ,,,,,http://www.mtv.com/artists/jimmy-roby/biography
 Jimmy Roselli ,,,,,http://www.mtv.com/artists/jimmy-roselli/biography
 Jimmy Somerville ,http://www.facebook.com/235914279756326,,,Contemporary Singer/Songwriter,http://www.mtv.com/artists/jimmy-somerville/biography
 Jimmy St. Louis ,,,,,http://www.mtv.com/artists/jimmy-st-louis/biography
 Jimmy Sturr ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/jimmy-sturr/biography
 Jiri Strohner ,,,,,http://www.mtv.com/artists/jiri-strohner/biography
 Joe Miller ,,,,,http://www.cmt.com/artists/joe-miller-00/biography
 Joe Newman ,,,,Jazz,http://www.mtv.com/artists/joe-newman/biography
 Joe Pass ,,,,Jazz,http://www.mtv.com/artists/joe-pass/biography
 Joe Purdy ,http://www.facebook.com/20396365540,http://www.twitter.com/joepurdy,,Blues/Folk,http://www.mtv.com/artists/joe-purdy/biography
 José van Dam [Bass] ,,,,,http://www.mtv.com/artists/jos-van-dam-bass-/biography
" Jose Alberto ""El Canario"" ",,,,Latin,http://www.mtv.com/artists/jose-alberto-el-canario-28/biography
 José Augusto ,,,,Latin,http://www.mtv.com/artists/jose-augusto/biography
 Jody Booth ,,,,,http://www.cmt.com/artists/jody-booth/biography
 Jody Nix ,,,,,http://www.cmt.com/artists/jody-nix/biography
 Joe Bonamassa ,http://www.facebook.com/8403829658,http://www.twitter.com/jbonamassa,http://www.JBonamassa.com,Blues-Rock,http://www.mtv.com/artists/joe-bonamassa/biography
 Joe Carson ,,,,Country,http://www.cmt.com/artists/joe-carson/biography
 Joe Dalton ,,,,,http://www.cmt.com/artists/joe-dalton/biography
 Joe Elliot ,,,,,http://www.mtv.com/artists/joe-elliot/biography
 José Carreras ,http://www.facebook.com/40303342414,,http://www.fcarreras.es/,Pop,http://www.mtv.com/artists/jos-carreras-3/biography
 Jon Lovitz ,,,,,http://www.mtv.com/artists/jon-lovitz-00/biography
 Jon Mohr ,,,,,http://www.mtv.com/artists/jon-mohr/biography
 John Wayne ,,,,Country,http://www.cmt.com/artists/john-wayne/biography
 John Wesley Ryles ,,,,Country,http://www.cmt.com/artists/john-wesley-ryles/biography
 Johnathan Bloom ,,,,,http://www.mtv.com/artists/johnathan-bloom/biography
 John Gracie ,,,,Country,http://www.cmt.com/artists/john-gracie/biography
 John Harrington ,,,,,http://www.mtv.com/artists/john-harrington-00/biography
 John Hartford ,http://www.facebook.com/108052532570308,,,Country,http://www.cmt.com/artists/john-hartford/biography
 John J.A. Jannone ,,,,,http://www.mtv.com/artists/john-ja-jannone/biography
 John Crabtree ,,,,,http://www.mtv.com/artists/john-crabtree/biography
 John Davidson ,,,,Jazz,http://www.mtv.com/artists/john-davidson/biography
 John Doe ,,http://www.twitter.com/followjohndoe,,Rock,http://www.cmt.com/artists/john-doe-6/biography
 John DZ ,,,,,http://www.mtv.com/artists/john-dz/biography
 John Evans ,,,,,http://www.cmt.com/artists/john-evans/biography
 John F. Kennedy ,,,,,http://www.mtv.com/artists/john-f-kennedy/biography
 John Flanders ,,,,,http://www.mtv.com/artists/john-flanders/biography
 John Frusciante ,http://www.facebook.com/122854921087972,http://www.twitter.com/johnfrusciante,http://www.wbr.com/johnfrusciante/,Rock,http://www.mtv.com/artists/john-frusciante/biography
 John Kardulas ,,,,,http://www.mtv.com/artists/john-kardulas/biography
 John Krovoza ,,,,,http://www.mtv.com/artists/john-krovoza/biography
 John Lewis ,,,,Jazz,http://www.mtv.com/artists/john-lewis-3/biography
 John Littlejohn ,,,,Blues/Folk,http://www.mtv.com/artists/john-littlejohn/biography
 John 5 ,http://www.facebook.com/125240136174,http://www.twitter.com/john5guitarist,,Rock,http://www.mtv.com/artists/john-5/biography
 John Alair ,,,,,http://www.mtv.com/artists/john-alair/biography
 John Anderson ,,http://www.twitter.com/johnanderson,http://www.johnanderson.com,Country,http://www.cmt.com/artists/john-anderson-2/biography
 John Andre Herrmann ,,,,,http://www.mtv.com/artists/john-andre-herrmann/biography
 John Bidasio ,,,,,http://www.cmt.com/artists/john-bidasio/biography
 John Blu ,,,,,http://www.mtv.com/artists/john-blu/biography
 John Carter Cash ,,,,,http://www.cmt.com/artists/john-carter-cash/biography
 John Cody Carter ,,,,,http://www.cmt.com/artists/john-cody-carter/biography
 Johnnie Lee Wills ,,,,Country,http://www.cmt.com/artists/johnnie-lee-wills-00/biography
 John Redmond ,,,,,http://www.mtv.com/artists/john-redmond/biography
 John Reese ,,,,,http://www.mtv.com/artists/john-reese/biography
 John Sebastian ,,,,Rock,http://www.mtv.com/artists/john-sebastian/biography
 John Snyder ,,,,Jazz,http://www.mtv.com/artists/john-snyder/biography
 John Starnes ,,,,,http://www.mtv.com/artists/john-starnes/biography
 John Starr ,,,,,http://www.cmt.com/artists/john-starr/biography
 John Stirling ,,,,,http://www.mtv.com/artists/john-stirling/biography
 Johnny Carroll ,,,,Jazz,http://www.mtv.com/artists/johnny-carroll/biography
 Johnny Clegg & Savuka ,,,,African,http://www.mtv.com/artists/johnny-clegg-savuka-2-00/biography
 Johnny Cunningham ,,,,World/Reggae,http://www.mtv.com/artists/johnny-cunningham/biography
 Jon & The Nightriders ,,,,,http://www.mtv.com/artists/jon-the-nightriders/biography
 John Meillon ,,,,,http://www.mtv.com/artists/john-meillon/biography
 John Mendez ,,,,,http://www.mtv.com/artists/john-mendez/biography
 John Murphy ,,http://www.twitter.com/john___murphy,http://www.johnmurphyofficial.com,Alternative,http://www.mtv.com/artists/john-murphy/biography
 John Muthyala ,,,,,http://www.mtv.com/artists/john-muthyala/biography
 John Nicholas ,,,,Blues/Folk,http://www.mtv.com/artists/john-nicholas/biography
 John Oates ,http://www.facebook.com/122530456601,http://www.twitter.com/johnoates,http://www.johnoates.com,Adult Contemporary,http://www.mtv.com/artists/john-oates/biography
 John Paesano ,,,,,http://www.mtv.com/artists/john-paesano/biography
 John Paul Rudolph ,,,,,http://www.mtv.com/artists/john-paul-rudolph/biography
 John Pinette ,,,,,http://www.mtv.com/artists/john-pinette/biography
 Jonatha Brooke ,http://www.facebook.com/10364072340,http://www.twitter.com/jonathabrooke,http://www.jonathabrooke.com/,Pop,http://www.mtv.com/artists/jonatha-brooke/biography
 Sly Johnson ,,,,,http://www.mtv.com/artists/sly-johnson-1/biography
 Jokers Wild Band ,,,,,http://www.cmt.com/artists/jokers-wild-band/biography
 Jon Crosby ,,,,,http://www.mtv.com/artists/jon-crosby/biography
 José Luis Gazcón ,,,,,http://www.mtv.com/artists/jose-luis-gazcon/biography
 Jose Othon ,,,,,http://www.mtv.com/artists/jose-othon/biography
 Johnny Donaldson ,,,,,http://www.mtv.com/artists/johnny-donaldson/biography
 Johnny Fay ,,,,,http://www.mtv.com/artists/johnny-fay/biography
 Johnny Foreigner ,http://www.facebook.com/18738293679,http://www.twitter.com/lexkelandjun,,Rock,http://www.mtv.com/artists/johnny-foreigner/biography
 Johnny Gitan ,,,,,http://www.mtv.com/artists/johnny-gitan/biography
 Johnny Hallyday ,http://www.facebook.com/366036613472952,http://www.twitter.com/johnnysjh,,Alternative,http://www.mtv.com/artists/johnny-hallyday/biography
 Johnny Hodges ,http://www.facebook.com/157979977721291,,,Jazz,http://www.mtv.com/artists/johnny-hodges/biography
 Johnny Kemp ,,,,R&B/Soul,http://www.mtv.com/artists/johnny-kemp/biography
 Johnny Saxx ,,,,,http://www.mtv.com/artists/johnny-saxx/biography
 Johnny Smith ,,,,Jazz,http://www.mtv.com/artists/johnny-smith-2/biography
 Bae Yong Joon ,,,,,http://www.mtv.com/artists/bae-yong-joon-1/biography
 Jordan Davis ,,,,,http://www.mtv.com/artists/jordan-davis/biography
 Jordan Munoz ,,,,,http://www.mtv.com/artists/jordan-munoz/biography
 Jordan Rudess ,http://www.facebook.com/8717682988,http://www.twitter.com/jcrudess,,Rock,http://www.mtv.com/artists/jordan-rudess/biography
 Jorge Jose ,,,,,http://www.mtv.com/artists/jorge-jose-2/biography
 Jorge Moreno ,,,,World/International,http://www.mtv.com/artists/jorge-moreno/biography
 Jorge Muñiz ,,,,Latin,http://www.mtv.com/artists/jorge-muiz-1/biography
 Jörgen Lantz ,,,,,http://www.mtv.com/artists/jorgen-lantz/biography
 Jori Hulkkonen ,http://www.facebook.com/167203089969053,http://www.twitter.com/jorihulkkonen,,Electronic/Dance,http://www.mtv.com/artists/jori-hulkkonen/biography
 Jozef Van Wissem ,,http://www.twitter.com/vanwissem,http://www.jozefvanwissem.com,Minimalism,http://www.mtv.com/artists/jozef-van-wissem/biography
 Joseph Fonseca ,,,,Latin,http://www.mtv.com/artists/joseph-fonseca/biography
 Joseph Niles ,,,,,http://www.mtv.com/artists/joseph-niles/biography
 Joseph Tobin ,,,http://www.cdbaby.com/Artist/JosephTobin,Contemporary Singer/Songwriter,http://www.mtv.com/artists/joseph-tobin/biography
 Josh Abbott Band ,,,http://joshabbottband.com/,Contemporary Country,http://www.cmt.com/artists/josh-abbott-band-000/biography
" Jonathan DuBose, Jr. ",,,,,http://www.mtv.com/artists/jonathan-dubose-jr/biography
 Jonathan McReynolds ,http://www.facebook.com/119893821405546,http://www.twitter.com/jonmcreynolds,,Christian & Gospel,http://www.mtv.com/artists/jonathan-mcreynolds/biography
 Jonathan Plise ,,,,,http://www.mtv.com/artists/jonathan-plise/biography
 Jonathan Reynolds ,,,,,http://www.mtv.com/artists/jonathan-reynolds-00/biography
 Jonathan Singleton & The Grove ,http://www.facebook.com/46884999378,,,Country,http://www.cmt.com/artists/jonathan-singleton-the-grove/biography
 Jonathan Stockstill ,,,,,http://www.mtv.com/artists/jonathan-stockstill/biography
 Mike Jones (Jazz) ,,,,Jazz,http://www.mtv.com/artists/mike-jones-jazz-1/biography
 Joni Harms ,,,,Country,http://www.cmt.com/artists/joni-harms/biography
 Joni Sledge ,,,,,http://www.mtv.com/artists/joni-sledge/biography
 Jonny Hill ,,,,Country,http://www.cmt.com/artists/jonny-hill/biography
 Kate Maki ,,,,Country,http://www.cmt.com/artists/kate-maki/biography
 Kate Mann ,,,,,http://www.mtv.com/artists/kate-mann/biography
 Kate Nash ,http://www.facebook.com/6427248534,http://www.twitter.com/katenash,http://www.myignorantyouth.com/,Indie Rock,http://www.mtv.com/artists/kate-nash/biography
 Kate Stevens ,,,,,http://www.mtv.com/artists/kate-stevens/biography
 Kate Vowles ,,,,,http://www.mtv.com/artists/kate-vowles/biography
 Justin Love ,,,,,http://www.mtv.com/artists/justin-love/biography
 Juliana Kohl ,,,,,http://www.mtv.com/artists/juliana-kohl/biography
 Julie Driscoll ,,,,Rock,http://www.mtv.com/artists/julie-driscoll/biography
 Julie London ,http://www.facebook.com/29280739028,http://www.twitter.com/londonjulie,,Easy Listening/Vocal,http://www.mtv.com/artists/julie-london/biography
 Julie Ragins ,,,,,http://www.mtv.com/artists/julie-ragins/biography
 J.R. Vautour ,,,,,http://www.cmt.com/artists/jr-vautour/biography
 Joy Of Cooking ,,,,,http://www.mtv.com/artists/joy-of-cooking/biography
 Joy Orie ,,,,,http://www.mtv.com/artists/joy-orie/biography
 Joyce Dewitt ,,,,,http://www.mtv.com/artists/joyce-dewitt/biography
 Joyce Smith ,,,,,http://www.cmt.com/artists/joyce-smith/biography
 Joyride ,,,,Alternative,http://www.mtv.com/artists/joyride/biography
 J.P. Cormier ,http://www.facebook.com/6046482121,,,Blues/Folk,http://www.mtv.com/artists/jp-cormier/biography
 JT & The Big Family ,,,,,http://www.mtv.com/artists/jt-the-big-family/biography
 Juan Carmona ,,,,World/Reggae,http://www.mtv.com/artists/juan-carmona/biography
" Juan Enrique ""El Prisionero"" ",,,,,http://www.mtv.com/artists/juan-enrique-el-prisionero/biography
 Josh Byrd ,,,,,http://www.cmt.com/artists/josh-byrd/biography
 Josh DeBear ,,,,,http://www.mtv.com/artists/josh-debear/biography
 Josh Gracin ,http://www.facebook.com/28665800125,http://www.twitter.com/joshgracin,http://www.joshgracin.com/,Country,http://www.cmt.com/artists/josh-gracin/biography
 Josh Phillips ,http://www.facebook.com/338304302869956,http://www.twitter.com/joshphillipsmsc,,Country,http://www.cmt.com/artists/josh-phillips/biography
 Josh Storie ,,,,,http://www.cmt.com/artists/josh-storie/biography
 Joshua Fit for Battle ,,,,,http://www.mtv.com/artists/joshua-fit-for-battle/biography
 Joshua Hyslop ,,,,,http://www.mtv.com/artists/joshua-hyslop-1/biography
 Joshua Redman ,http://www.facebook.com/141154683486,http://www.twitter.com/joshua_redman,http://www.joshuaredman.com/,News,http://www.mtv.com/artists/joshua-redman/biography
 Juan Rivera ,,,,Latin,http://www.mtv.com/artists/juan-rivera/biography
 Juicy Sluts ,,,,,http://www.mtv.com/artists/juicy-sluts/biography
 Jukebox ,,,,,http://www.mtv.com/artists/jukebox/biography
 Jukka Tolonen ,,,,,http://www.mtv.com/artists/jukka-tolonen/biography
 Julia Fordham ,,,http://juliafordham.com/,Pop,http://www.mtv.com/artists/julia-fordham/biography
 Julian Drive ,,,,,http://www.mtv.com/artists/julian-drive/biography
 Julian Fauth ,,,,,http://www.mtv.com/artists/julian-fauth/biography
 Julieta Ghibaudo ,,,,,http://www.mtv.com/artists/julieta-ghibaudo/biography
 Juzzie Smith ,,,,,http://www.mtv.com/artists/juzzie-smith/biography
 JW ,,,,,http://www.mtv.com/artists/jw-2-00/biography
 Jubilee ,http://www.facebook.com/Jubileemusic,http://www.twitter.com/jessjubilee,,Hip-Hop,http://www.mtv.com/artists/jubilee/biography
 Jude Bowerman ,,,,,http://www.mtv.com/artists/jude-bowerman/biography
 Judith Sephuma ,,,,,http://www.mtv.com/artists/judith-sephuma/biography
 Judith Teffera ,,,,,http://www.mtv.com/artists/judith-teffera/biography
 Judy Garland and Liza Minnelli ,http://www.facebook.com/103767096328164,,,Pop,http://www.mtv.com/artists/judy-garland-and-liza-minnelli/biography
 Judy Niemack ,,,,Jazz,http://www.mtv.com/artists/judy-niemack/biography
 Junior Reid ,http://www.facebook.com/285084434943558,http://www.twitter.com/realjuniorreid,,Reggae,http://www.mtv.com/artists/junior-reid/biography
 Junko Sumi ,,,,,http://www.mtv.com/artists/junko-sumi/biography
 Just Friends Jazz Quintet ,,,,,http://www.mtv.com/artists/just-friends-jazz-quintet/biography
 Just Like Me ,,,,,http://www.mtv.com/artists/just-like-me/biography
 Just Two ,,,,,http://www.mtv.com/artists/just-two/biography
 Justify The Means ,,,,,http://www.mtv.com/artists/justify-the-means/biography
 K2S ,,,,,http://www.mtv.com/artists/k2s/biography
 Kabir Bedi ,,,,,http://www.mtv.com/artists/kabir-bedi/biography
 Kadar ,,,,,http://www.mtv.com/artists/kadar/biography
 Katherine Jenkins ,http://www.facebook.com/95740795425,http://www.twitter.com/kathjenkins,,Classical,http://www.mtv.com/artists/katherine-jenkins/biography
 Katherine O'connell,,,,,http://www.mtv.com/artists/katherine-oconnell/biography
 Kathie Lee Gifford ,,,http://www.onthelambrecords.com/,Pop,http://www.mtv.com/artists/kathie-lee-gifford/biography
 Jump5 ,http://www.facebook.com/68172215703,,,Pop,http://www.mtv.com/artists/jump5/biography
 KAOS ,http://www.facebook.com/115133128542597,http://www.twitter.com/themillionz,http://www.millionairefresh.com,Hip-Hop/Rap,http://www.mtv.com/artists/kaos-5/biography
 Kaotic Klique ,,,,,http://www.mtv.com/artists/kaotic-klique/biography
 Ka§par & Rui Murka ,,,,,http://www.mtv.com/artists/kapar-rui-murka/biography
 Kardinal Offishall ,http://www.facebook.com/11062654836,http://www.twitter.com/kardinalo,http://www.kardinaloffishall.com/,Hip-Hop/Rap,http://www.mtv.com/artists/kardinal-offishall/biography
 Karen Fisher ,,,,,http://www.mtv.com/artists/karen-fisher/biography
 Karen Hellyer ,,,,,http://www.cmt.com/artists/karen-hellyer/biography
 Karen Kallie ,,,,,http://www.mtv.com/artists/karen-kallie/biography
 Kamryn Person ,,http://www.twitter.com/http://www.kamrynperson.com,http://www.kamrynperson.com,Honky Tonk,http://www.cmt.com/artists/kamryn-person/biography
 Kanako Yamaguchi ,,,,,http://www.mtv.com/artists/kanako-yamaguchi/biography
 Kandi ,http://www.facebook.com/235984194379,http://www.twitter.com/kandi,http://www.hey-kandi.com/,R&B/Soul,http://www.mtv.com/artists/kandi/biography
 Tapio Kangas ,,,,,http://www.mtv.com/artists/tapio-kangas-1/biography
 The Kangol Kid ,,,,Hip-Hop,http://www.mtv.com/artists/the-kangol-kid-1/biography
 Karla DeVito ,,,,,http://www.mtv.com/artists/karla-devito/biography
 カヒミ・カリィ ,,,,Pop,http://www.mtv.com/artists/kahimi-karie/biography
 Kailash Kher ,,,,,http://www.mtv.com/artists/kailash-kher/biography
 Kain Cioffie ,,,,,http://www.mtv.com/artists/kain-cioffie/biography
 Kaiser ,,http://www.twitter.com/GothicKaiser,http://www.das-kaiserreich.net,Death Metal/Black Metal,http://www.mtv.com/artists/kaiser-6/biography
 Kaki King ,http://www.facebook.com/13913999498,http://www.twitter.com/kakiking,http://www.kakiking.com/,Easy Listening/Vocal,http://www.mtv.com/artists/kaki-king/biography
 Kako ,,,,Latin,http://www.mtv.com/artists/kako-00/biography
 Kalani ,,,,,http://www.mtv.com/artists/kalani/biography
 Kaleal Crooks and Dren ,,,,,http://www.mtv.com/artists/kaleal-crooks-and-dren/biography
 Kalela ,,,,,http://www.mtv.com/artists/kalela/biography
 Kaler Kanth ,,,,,http://www.mtv.com/artists/kaler-kanth-00/biography
 Karnivool ,http://www.facebook.com/15909676162,http://www.twitter.com/karnivool,,Rock,http://www.mtv.com/artists/karnivool/biography
 Károly Goldmark ,,,,,http://www.mtv.com/artists/kroly-goldmark-1/biography
 Karthik ,,,,,http://www.mtv.com/artists/karthik/biography
 Kartik ,,,,,http://www.mtv.com/artists/kartik/biography
 Karukera Sound System ,,,,,http://www.mtv.com/artists/karukera-sound-system/biography
 Kasia Metza ,,,,,http://www.mtv.com/artists/kasia-metza/biography
 Kassav ,,http://www.twitter.com/grupokassav,,World/Reggae,http://www.mtv.com/artists/kassav-01/biography
 Kassie DePaiva ,,,,,http://www.cmt.com/artists/kassie-depaiva-2/biography
 Kat Edmonson ,http://www.facebook.com/149553555086133,http://www.twitter.com/katedmonson,,Rock,http://www.mtv.com/artists/kat-edmonson/biography
 Katie Herzig ,http://www.facebook.com/9746253771,http://www.twitter.com/katieherzig,http://www.katieherzig.com,Singer/Songwriter,http://www.mtv.com/artists/katie-herzig/biography
 Katie Todd ,,,,,http://www.mtv.com/artists/katie-todd/biography
 Katunga ,,,,,http://www.mtv.com/artists/katunga/biography
 KUMAMI ,,,,,http://www.mtv.com/artists/kumami/biography
 Kumbia Kings ,,,http://www.kumbiakings.com/,World/International,http://www.mtv.com/artists/kumbia-kings/biography
 Kupa'a,,,,,http://www.mtv.com/artists/kupaa/biography
 Kurnell T ,,,,,http://www.cmt.com/artists/kurnell-t/biography
 Kurt Bordian ,,,,,http://www.mtv.com/artists/kurt-bordian/biography
 Kari Jobe ,http://www.facebook.com/92640840250,http://www.twitter.com/karijobe,http://www.karijobe.com/,Praise & Worship,http://www.mtv.com/artists/kari-jobe/biography
 Karim Ziad ,,,,,http://www.mtv.com/artists/karim-ziad/biography
 Karl Brothers ,,,,,http://www.mtv.com/artists/karl-brothers/biography
 Karla Clark ,,,,,http://www.mtv.com/artists/karla-clark/biography
 Kenny Vaughan ,,,,Country,http://www.cmt.com/artists/kenny-vaughan/biography
 Kenny Wayne Shepherd ,http://www.facebook.com/219373084756045,http://www.twitter.com/kwshepherd,http://www.kwsband.com/,Rock,http://www.mtv.com/artists/kenny-wayne-shepherd/biography
 Kensington Market ,,,,Rock,http://www.mtv.com/artists/kensington-market/biography
 Kerala ,,,,,http://www.mtv.com/artists/kerala/biography
 Keri Lewis ,,,,,http://www.mtv.com/artists/keri-lewis/biography
 Kerser ,,,,,http://www.mtv.com/artists/kerser/biography
 Ketch Secor ,,,,,http://www.mtv.com/artists/ketch-secor/biography
