name,facebook,twitter,website,genre,mtv
 sumy ,http://www.facebook.com/584976021622344,http://www.twitter.com/michealsumter,http://www.galaxyeuropemusic.com,Funk,http://www.mtv.com/artists/sumy/biography
 altug akinsel ,,,,,http://www.mtv.com/artists/altug-akinsel/biography
 JJae ,http://www.facebook.com/784369738280844,http://www.twitter.com/JusJorden,,R&B/Soul,http://www.mtv.com/artists/jjae-1/biography
 ytut ,http://www.facebook.com/479026865600284,,,Hip-Hop/Rap,http://www.mtv.com/artists/ytut/biography
 Gordio-G ,http://www.facebook.com/333262350122730,http://www.twitter.com/Gordio_Gcover,,Hip-Hop,http://www.mtv.com/artists/gordio-g/biography
 Ayush Sharma ,http://www.facebook.com/401862773248259,http://www.twitter.com/coolayush1626,https://www.google.co.in/search?q=coolayush1626&safe=strict&espv=2&biw=1366&bih=643&filter=0,R&B/Soul,http://www.mtv.com/artists/ayush-sharma/biography
 Allister Crowley ,,,,,http://www.mtv.com/artists/allister-crowley/biography
 Tommy Mack & The Lifters ,,http://www.twitter.com/THELIFTERS,http://thelifters.net,Rock,http://www.mtv.com/artists/tommy-mack-the-lifters/biography
 jay west ,http://www.facebook.com/536750829809432,http://www.twitter.com/jaywest_music,,Hip-Hop/Rap,http://www.mtv.com/artists/jay-west/biography
 Olemantwiz ,,,,,http://www.mtv.com/artists/olemantwiz/biography
 Conman ,,,,,http://www.mtv.com/artists/conman-1/biography
 Hawkgothitz ,,,,,http://www.mtv.com/artists/hawkgothitz/biography
 10 Years ,http://www.facebook.com/8451773566,http://www.twitter.com/10years,http://10yearsmusic.com/wordpress/,Rock,http://www.mtv.com/artists/10-years/biography
 10cc ,,,,Rock,http://www.mtv.com/artists/10cc/biography
 116 Clique ,,,,Inspirational,http://www.mtv.com/artists/116-clique/biography
 12 Stones ,http://www.facebook.com/5655833470,http://www.twitter.com/12stones,http://www.12stones.com,Hard Rock,http://www.mtv.com/artists/12-stones/biography
 150BPM ,,,,,http://www.mtv.com/artists/150bpm/biography
 1776 ,,,,,http://www.mtv.com/artists/1776/biography
 187 Lockdown ,,,,,http://www.mtv.com/artists/187-lockdown/biography
 Damage (R&B) ,,,,R&B,http://www.mtv.com/artists/damage-rb-1/biography
 Damas Gratis ,,,,,http://www.mtv.com/artists/damas-gratis/biography
 Damasco Sanchez ,,,,,http://www.mtv.com/artists/damasco-sanchez/biography
 Dame Shirley Bassey ,http://www.facebook.com/164896261076,http://www.twitter.com/dsbtigerbay,http://www.lockstockandbarrelrecords.com/dame-shirley-bassey,Vocal Pop,http://www.mtv.com/artists/dame-shirley-bassey/biography
" Damon Jer'Core ",,,,,http://www.mtv.com/artists/damon-jercore/biography
 Damu Ridas ,,,,,http://www.mtv.com/artists/damu-ridas/biography
 A Small Good Thing ,,,,,http://www.mtv.com/artists/a-small-good-thing/biography
 A Staggering Genius ,,,,,http://www.mtv.com/artists/a-staggering-genius/biography
 ATC (A Touch of Class) ,,,,R&B/Soul,http://www.mtv.com/artists/atc-a-touch-of-class-1/biography
 9th Wonder ,http://www.facebook.com/132857280547,http://www.twitter.com/9thwondermusic,http://www.9thwonder.com/,Hip-Hop,http://www.mtv.com/artists/9th-wonder/biography
 A Band Called Horse ,,,,,http://www.cmt.com/artists/a-band-called-horse/biography
 A Day to Remember ,http://www.facebook.com/19814903445,http://www.twitter.com/whereisadtr,http://www.adtr.com,Rock & Roll,http://www.mtv.com/artists/a-day-to-remember/biography
 A&M ,,,,,http://www.mtv.com/artists/am-7/biography
 6CycleMind ,,,,,http://www.mtv.com/artists/6cyclemind/biography
 7 Day Ride ,,,,,http://www.mtv.com/artists/7-day-ride/biography
 7 Shot Screamers ,,,,Rock,http://www.mtv.com/artists/7-shot-screamers/biography
 785 ,,,,,http://www.mtv.com/artists/785/biography
 8mm ,,http://www.twitter.com/8mmgirl,,Rock,http://www.mtv.com/artists/8mm/biography
 99 Posse ,http://www.facebook.com/38017080951,http://www.twitter.com/99posse,,Rock,http://www.mtv.com/artists/99-posse/biography
 Aaron Bing ,,,,,http://www.mtv.com/artists/aaron-bing/biography
 Aaron English ,http://www.facebook.com/aaronenglishmusic,http://www.twitter.com/aaron_english,http://www.aaronenglish.com,Prog-Rock/Art Rock,http://www.mtv.com/artists/aaron-english/biography
 Banjo ,,,,,http://www.mtv.com/artists/banjo/biography
 2gether ,,,,Pop,http://www.mtv.com/artists/2gether/biography
 2 Black 2 Strong MMG ,,,,Hip-Hop,http://www.mtv.com/artists/2-black-2-strong-mmg/biography
 24-7 Spyz ,http://www.facebook.com/270528722960033,,http://www.24-7spyz.com,Metal,http://www.mtv.com/artists/24-7-spyz/biography
 24 Hours ,,,,,http://www.mtv.com/artists/24-hours/biography
 2Cellos ,http://www.facebook.com/178052335580042,http://www.twitter.com/2cellos,,Rock,http://www.mtv.com/artists/2cellos/biography
 3 Vampiros ,,,,,http://www.mtv.com/artists/3-vampiros/biography
 3eme Sexe ,,,http://3emesexe.info/,Electronic,http://www.mtv.com/artists/3eme-sexe/biography
 3MP ,,,,,http://www.mtv.com/artists/3mp/biography
 Afande Sele ,,,,,http://www.mtv.com/artists/afande-sele/biography
 Adolfo Alfonso ,,,,Latin,http://www.mtv.com/artists/adolfo-alfonso/biography
 Adoni ,,,,,http://www.mtv.com/artists/adoni-00/biography
 4Him ,,,,Inspirational,http://www.mtv.com/artists/4him/biography
 4Pound ,,,,,http://www.mtv.com/artists/4pound/biography
 4th Amendment ,,,,,http://www.mtv.com/artists/4th-amendment/biography
 5 Chinese Brothers ,,,,Blues/Folk,http://www.cmt.com/artists/5-chinese-brothers/biography
 Adriano Celentano ,http://www.facebook.com/188410544570151,http://www.twitter.com/409113902,,Italian,http://www.mtv.com/artists/adriano-celentano/biography
 Ace Frehley ,http://www.facebook.com/56216285377,http://www.twitter.com/ace_frehley,,Classic Rock,http://www.mtv.com/artists/ace-frehley/biography
 Ace of Base ,http://www.facebook.com/131371283564350,http://www.twitter.com/aceofbase,http://www.aceofbase.com/,Pop,http://www.mtv.com/artists/ace-of-base/biography
 Abe Battat ,,,,,http://www.mtv.com/artists/abe-battat/biography
 Abhijeet Sawant ,,,,,http://www.mtv.com/artists/abhijeet-sawant/biography
" Abhishek Bachchan,John Abraham,Priyanka Chopra ",,,,,http://www.mtv.com/artists/abhishek-bachchanjohn-abrahampriyanka-chopra-1/biography
 Abie Rotenberg ,,,,,http://www.mtv.com/artists/abie-rotenberg/biography
 Abigail Doyle ,,,,,http://www.mtv.com/artists/abigail-doyle/biography
 Ablaye Cissoko & Volker Goetze ,http://www.facebook.com/cissokogoetze,http://twitter.com/volkergoetze,http://www.volkergoetze.com,Africa,http://www.mtv.com/artists/ablaye-cissoko-volker-goetze/biography
 Acie Cargill ,,,,,http://www.mtv.com/artists/acie-cargill/biography
 Adrienne Young ,,,,Country,http://www.cmt.com/artists/adrienne-young/biography
 Adult Only ,,,,,http://www.mtv.com/artists/adult-only/biography
 Advent Sleep ,,,,,http://www.mtv.com/artists/advent-sleep/biography
 AEB ,,,http://www.aebness.com,Indie Rock,http://www.mtv.com/artists/aeb/biography
 Aaron McCune ,,,,,http://www.mtv.com/artists/aaron-mccune/biography
 Aaron McDaris ,,,,,http://www.cmt.com/artists/aaron-mcdaris/biography
 Aaron Skyy ,,,,R&B/Soul,http://www.mtv.com/artists/aaron-skyy-1/biography
 A.B. Quintanilla III ,,,,Latin,http://www.mtv.com/artists/ab-quintanilla-iii/biography
 ABA Structure ,,,,,http://www.mtv.com/artists/aba-structure/biography
 Abalone Dots ,http://www.facebook.com/268188236535748,http://www.twitter.com/abalonedots,,Logo Celebs,http://www.cmt.com/artists/abalone-dots/biography
 Abdallah Belkhair ,,,,,http://www.mtv.com/artists/abdallah-belkhair/biography
 Abde ,,,,,http://www.mtv.com/artists/abde/biography
 Adam Sandler ,,,http://www.adamsandler.com/,Rock,http://www.mtv.com/artists/adam-sandler/biography
 Salvatore Adamo ,,,,World/Reggae,http://www.mtv.com/artists/salvatore-adamo-1/biography
 Adan Chalino Sanchez ,,,,Latin,http://www.mtv.com/artists/adan-chalino-sanchez/biography
 Adele Harley ,,,,,http://www.mtv.com/artists/adele-harley/biography
 Adele Holness ,,,,,http://www.mtv.com/artists/adele-holness/biography
 Adelhard Roidinger ,,,,,http://www.mtv.com/artists/adelhard-roidinger/biography
 Adema ,http://www.facebook.com/130597003631390,http://www.twitter.com/officialadema,http://www.purevolume.com/ademaofficial,Rock,http://www.mtv.com/artists/adema/biography
 Admiral Fallow ,http://www.facebook.com/321969256735,http://www.twitter.com/admiralfallow,http://AdmiralFallow.com,Alternative,http://www.mtv.com/artists/admiral-fallow/biography
 Adnan Sami ,,,,,http://www.mtv.com/artists/adnan-sami-00/biography
 African Gospel Rhythms ,,,,,http://www.mtv.com/artists/african-gospel-rhythms/biography
 Afrika Bambaataa ,http://www.facebook.com/103981189637303,,,Hip-Hop/Rap,http://www.mtv.com/artists/afrika-bambaataa/biography
 Afrique du Sud ,,,,,http://www.mtv.com/artists/afrique-du-sud/biography
 Afroman ,http://www.facebook.com/164177770321590,http://www.twitter.com/ogafroman,http://www.afromanmusic.com/,Hip-Hop/Rap,http://www.mtv.com/artists/afroman/biography
 Albania ,,,,Alternative,http://www.mtv.com/artists/albania/biography
 Active Radio ,,,,,http://www.mtv.com/artists/active-radio/biography
 Ad Hominem ,,,,,http://www.mtv.com/artists/ad-hominem/biography
 Adair ,,,,Rock,http://www.mtv.com/artists/adair/biography
 Adam Aijala ,,,,,http://www.cmt.com/artists/adam-aijala/biography
 Adam Basma ,,,,,http://www.mtv.com/artists/adam-basma/biography
 Adam Crabb ,,,,,http://www.mtv.com/artists/adam-crabb/biography
 Adam Elmakias ,,,,,http://www.mtv.com/artists/adam-elmakias/biography
 Adam Green ,http://www.facebook.com/354928171228601,http://www.twitter.com/averagecabbage,http://www.adamgreen.net/,Rock,http://www.mtv.com/artists/adam-green/biography
 Adam Hood ,http://www.facebook.com/146651412036005,http://www.twitter.com/adamhoodmusic,,Country Blues,http://www.cmt.com/artists/adam-hood/biography
" Albert Hammond, Jr. ",http://www.facebook.com/18236031789,http://www.twitter.com/alberthammondjr,http://www.alberthammond.net/,Rock,http://www.mtv.com/artists/albert-hammond-jr/biography
 Albert Remi ,,,,,http://www.mtv.com/artists/albert-remi/biography
 Alberta Slim ,,,,,http://www.mtv.com/artists/alberta-slim/biography
 Albertina Walker ,,,,Inspirational,http://www.mtv.com/artists/albertina-walker/biography
 Aldo De Scalzi ,,,,,http://www.mtv.com/artists/aldo-de-scalzi/biography
 Aldo Parisot ,,,,,http://www.mtv.com/artists/aldo-parisot/biography
 Aldo Rodriguez ,,,,,http://www.mtv.com/artists/aldo-rodriguez-1/biography
 Alecia Beth Moore ,,,,,http://www.mtv.com/artists/alecia-beth-moore/biography
 Akata ,,,,,http://www.mtv.com/artists/akata/biography
 Akhtar Ali Khan ,,,,,http://www.mtv.com/artists/akhtar-ali-khan/biography
 Akie Bermiss ,,,,,http://www.mtv.com/artists/akie-bermiss/biography
 Ahsa Ahla ,,,,,http://www.mtv.com/artists/ahsa-ahla/biography
 Aidy Proof ,,,,,http://www.mtv.com/artists/aidy-proof/biography
 Aimée Allen ,,,http://aimeeallen.com/,Rock,http://www.mtv.com/artists/aime-allen-5/biography
 Aimee Mann ,http://www.facebook.com/9699984275,http://www.twitter.com/aimeemann,http://www.aimeemann.com/,VH1 Celebrity,http://www.mtv.com/artists/aimee-mann/biography
 Air ,http://www.facebook.com/7530846195,http://www.twitter.com/airofficial,,Alternative,http://www.mtv.com/artists/air/biography
 Akitoshi Igarashi ,,,,,http://www.mtv.com/artists/akitoshi-igarashi/biography
 Akwid ,http://www.facebook.com/453594054670523,http://www.twitter.com/akwids,http://Www.akwid.com,Hip-Hop/Rap,http://www.mtv.com/artists/akwid/biography
 Alain Souchon ,http://www.facebook.com/12598496135,,,World/Reggae,http://www.mtv.com/artists/alain-souchon/biography
 Aggravation Retaliation Kit ,,,,,http://www.mtv.com/artists/aggravation-retaliation-kit/biography
 Agnes ,,,,World/Reggae,http://www.mtv.com/artists/agnes-2/biography
 Agnetha Fältskog ,,,,,http://www.mtv.com/artists/agnetha-fltskog-2/biography
 Agnetha Fältskog ,,,http://www.agnetha.net/,Dance/Electronic,http://www.mtv.com/artists/agnetha-fltskog-3/biography
 Aha ,,,,,http://www.mtv.com/artists/aha/biography
 Ahmad Jais ,,,,,http://www.mtv.com/artists/ahmad-jais/biography
 Ahmed Sharara ,,,,,http://www.mtv.com/artists/ahmed-sharara/biography
 Ahmed Soultan ,,http://www.twitter.com/soultanahmed,http://ahmedsoultan.com/,R&B/Soul,http://www.mtv.com/artists/ahmed-soultan/biography
 Ahmet Aslan ,,,,,http://www.mtv.com/artists/ahmet-aslan/biography
 Alan Frederickson ,,,,,http://www.mtv.com/artists/alan-frederickson/biography
 Alan Munde ,,,,Country,http://www.cmt.com/artists/alan-munde/biography
 Alan Parsons ,,,http://www.alanparsonsmusic.com,Rock,http://www.mtv.com/artists/alan-parsons/biography
 Alan Walker ,,,,,http://www.mtv.com/artists/alan-walker/biography
 Alecia Nugent ,,http://www.twitter.com/alecianugent,,Country,http://www.cmt.com/artists/alecia-nugent/biography
 Alegre All Stars ,,,,,http://www.mtv.com/artists/alegre-all-stars/biography
 Alejandro Escovedo ,http://www.facebook.com/25138835235,http://www.twitter.com/alescovedo,,Indie Rock,http://www.mtv.com/artists/alejandro-escovedo/biography
 Andra Willis Muhoberac ,,,,,http://www.cmt.com/artists/andra-willis-muhoberac/biography
 Anaconda ,,,,,http://www.mtv.com/artists/anaconda/biography
 Analecta ,,,,,http://www.mtv.com/artists/analecta/biography
 Al Green (Jazz)/Othello... ,,,,,http://www.mtv.com/artists/al-green-jazz-othello/biography
 Al Hurricane ,,,,,http://www.mtv.com/artists/al-hurricane/biography
 Al Jolson ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/al-jolson/biography
 Al Michalek Quartet ,,,,,http://www.mtv.com/artists/al-michalek-quartet/biography
 Alabama Boys Choir ,,,,Country,http://www.cmt.com/artists/alabama-boys-choir/biography
 Alacranes Musical ,http://www.facebook.com/162663000423673,http://www.twitter.com/realalacranes,http://Www.alacranesmusicalinc.com,Regional Mexicano,http://www.mtv.com/artists/alacranes-musical/biography
 Alain Delon ,,,,,http://www.mtv.com/artists/alain-delon/biography
 Anathema ,http://www.facebook.com/125049763628,http://www.twitter.com/anathemamusic,,Prog-Rock/Art Rock,http://www.mtv.com/artists/anathema/biography
 Amanxusa Kajesu ,,,,,http://www.mtv.com/artists/amanxusa-kajesu/biography
 Amarfis Y La Banda De Attakke ,,,,Latin,http://www.mtv.com/artists/amarfis-y-la-banda-de-attakke-1/biography
 Amazing Crowns ,,,http://www.prbmedia.com/,Rock,http://www.mtv.com/artists/amazing-crowns/biography
 Amber Balltzglier ,,,,,http://www.mtv.com/artists/amber-balltzglier/biography
 Amber Hayes ,http://www.facebook.com/192715970785154,http://www.twitter.com/amberhayesmusic,http://www.AmberHayesMusic.com,Contemporary Country,http://www.cmt.com/artists/amber-hayes/biography
 Amber Pacific ,http://www.facebook.com/25563792382,http://www.twitter.com/amberpacific,,Rock,http://www.mtv.com/artists/amber-pacific/biography
 Allday ,,,,,http://www.mtv.com/artists/allday/biography
 Allegro ,,,,,http://www.mtv.com/artists/allegro/biography
 Allele ,http://www.facebook.com/allele,http://www.twitter.com/http://www.reverbnation.com/allele,,Hard Rock,http://www.mtv.com/artists/allele/biography
 Allen Anthony ,,,,,http://www.mtv.com/artists/allen-anthony/biography
 Alley Boy ,,,,,http://www.mtv.com/artists/alley-boy/biography
 Alexandre Pires ,http://www.facebook.com/155969044473475,http://www.twitter.com/_alexandrepires,,Latin,http://www.mtv.com/artists/alexandre-pires/biography
 Alexia ,,,,Electronic/Dance,http://www.mtv.com/artists/alexia/biography
 Alexis y Fido ,http://www.facebook.com/143661405669265,http://www.twitter.com/alexisyfido,,World/Reggae,http://www.mtv.com/artists/alexis-y-fido/biography
 Alexisonfire ,http://www.facebook.com/15129985214,http://www.twitter.com/aof_official,,Rock,http://www.mtv.com/artists/alexisonfire/biography
 Alex Winston ,http://www.facebook.com/169776463047535,http://www.twitter.com/iamalexwinston,,Rock,http://www.mtv.com/artists/alex-winston/biography
 Alex Young ,http://www.facebook.com/330951589893,http://www.twitter.com/alexyoungmusic,http://www.AlexYoungMusic.com,Teen Pop,http://www.mtv.com/artists/alex-young/biography
" Alexander O'Neal ",,,,Soul,http://www.mtv.com/artists/alexander-oneal/biography
 Alexander Weinstein ,,,,,http://www.mtv.com/artists/alexander-weinstein/biography
 Alexandre Courtez & Martin Fougerol ,,,,,http://www.mtv.com/artists/alexandre-courtez-martin-fougerol/biography
 Alessandro Galati ,,,,Jazz,http://www.mtv.com/artists/alessandro-galati/biography
 Alex C. ,http://www.facebook.com/109904505443,,,Electronic/Dance,http://www.mtv.com/artists/alex-c/biography
 Alex Gonzaga ,,,,,http://www.mtv.com/artists/alex-gonzaga/biography
 Alex González ,,,,,http://www.mtv.com/artists/alex-gonzalez/biography
 Alex Jones ,,,,,http://www.mtv.com/artists/alex-jones/biography
 Alex Meixner ,,,,,http://www.mtv.com/artists/alex-meixner/biography
 Alex Nackman ,http://www.facebook.com/6605501241,http://twitter.com/AlexNackman,http://www.alexnackman.com,Indie Rock,http://www.mtv.com/artists/alex-nackman/biography
 Algebra Blessett ,http://www.facebook.com/327933273414,http://www.twitter.com/yesitsalgebra,,R&B/Soul,http://www.mtv.com/artists/algebra-blessett/biography
 Allie Moss ,http://www.facebook.com/7075111847,http://www.twitter.com/alliemoss,http://www.alliemoss.com,Singer/Songwriter,http://www.mtv.com/artists/allie-moss/biography
 Allison Crowe ,http://www.facebook.com/23720081675,http://www.twitter.com/allison_crowe,http://www.allisoncrowe.com,Singer/Songwriter,http://www.mtv.com/artists/allison-crowe/biography
 Alisa Jones ,,,,,http://www.cmt.com/artists/alisa-jones/biography
 Alisha Chinai ,,,,,http://www.mtv.com/artists/alisha-chinai/biography
 Alisha Chinoy ,,,,,http://www.mtv.com/artists/alisha-chinoy/biography
 Alisha Chinoy ,,,,,http://www.mtv.com/artists/alisha-chinoy-00/biography
 Alison Balsom ,,,,,http://www.mtv.com/artists/alison-balsom/biography
 Alix Pearson ,,,,,http://www.cmt.com/artists/alix-pearson/biography
 Alkaline Trio ,http://www.facebook.com/19947047704,http://www.twitter.com/alkaline_trio,http://www.alkalinetrio.com/,Punk,http://www.mtv.com/artists/alkaline-trio/biography
 Alkaloid ,,,,,http://www.mtv.com/artists/alkaloid/biography
 All ,,,http://www.allcentral.com/,Rock,http://www.mtv.com/artists/all-3/biography
 All Girl Summer Fun Band ,,,,Alternative,http://www.mtv.com/artists/all-girl-summer-fun-band/biography
 All of Fifteen ,,,,,http://www.mtv.com/artists/all-of-fifteen/biography
 All on Me Entertainment ,,,,,http://www.mtv.com/artists/all-on-me-entertainment/biography
 All or Nothing H.C. ,,,,,http://www.mtv.com/artists/all-or-nothing-hc/biography
 All Sons & Daughters ,http://www.facebook.com/130542966987815,http://www.twitter.com/allsanddmusic,http://www.allsonsanddaughters.com,Praise & Worship,http://www.mtv.com/artists/all-sons-daughters-1/biography
 All Star Tribute ,,,,,http://www.mtv.com/artists/all-star-tribute/biography
 All That Remains ,http://www.facebook.com/20964523884,http://www.twitter.com/philthatremains,http://allthatremainsonline.com,Metal,http://www.mtv.com/artists/all-that-remains/biography
 Allan Banford ,,,,,http://www.mtv.com/artists/allan-banford/biography
 Allan Jackson ,,,,,http://www.mtv.com/artists/allan-jackson/biography
 Ali Akaçça ,,,,,http://www.mtv.com/artists/ali-akaa-1/biography
 Ali Auger ,,,,,http://www.mtv.com/artists/ali-auger/biography
 Ali & Gipp ,,,,Hip-Hop,http://www.mtv.com/artists/ali-gipp/biography
 Ali Shaheed Muhammad ,,,,,http://www.mtv.com/artists/ali-shaheed-muhammad/biography
 Alicia Juarez ,,,,,http://www.mtv.com/artists/alicia-juarez/biography
 Alien Ant Farm ,http://www.facebook.com/174738992544855,http://www.twitter.com/alienantfarm,http://www.alienantfarm.com,Alternative,http://www.mtv.com/artists/alien-ant-farm/biography
 Alien Bazar - Saian Supa Crew ,,,,,http://www.mtv.com/artists/alien-bazar-saian-supa-crew/biography
 Alif Laila ,,,,,http://www.mtv.com/artists/alif-laila/biography
 Alimony ,,,,Country,http://www.cmt.com/artists/alimony/biography
 Aline ,http://www.facebook.com/288254197896510,,http://www.alinesworld.com,Pop,http://www.mtv.com/artists/aline/biography
 Alvaro Carrillo ,http://www.facebook.com/272432767240,,,Latin,http://www.mtv.com/artists/alvaro-carrillo/biography
 Alvaro Mora ,,,,,http://www.mtv.com/artists/alvaro-mora/biography
 Alvin Lee ,http://www.facebook.com/10147112861,,http://www.alvinlee.com/,Rock,http://www.mtv.com/artists/alvin-lee/biography
 Alyson Stoner ,,,,,http://www.mtv.com/artists/alyson-stoner/biography
 Alyssa Milano ,,,,Electronic/Dance,http://www.mtv.com/artists/alyssa-milano/biography
 Amadodana Ase Wesile ,,,,World/Reggae,http://www.mtv.com/artists/amadodana-ase-wesile/biography
 Amanda Blank ,http://www.facebook.com/66423579387,http://www.twitter.com/thump_de,http://www.amandablank.com/,Hip-Hop,http://www.mtv.com/artists/amanda-blank/biography
 Amanda Marshall ,,,http://www.amandamarshall.com/,Rock,http://www.mtv.com/artists/amanda-marshall/biography
 Amanda Perez ,,http://www.twitter.com/ajp1951,http://amandaperez.bandzoogle.com/home.cfm,R&B/Soul,http://www.mtv.com/artists/amanda-perez/biography
 Amanda Perko ,,,,,http://www.cmt.com/artists/amanda-perko/biography
 Anberlin ,http://www.facebook.com/7303301834,http://www.twitter.com/anberlin,http://anberlin.com,Alternative,http://www.mtv.com/artists/anberlin/biography
 Ancient Of Days ,,,,,http://www.mtv.com/artists/ancient-of-days/biography
" Anderson, Bruford, Wakeman & Howe ",,,,,http://www.mtv.com/artists/anderson-bruford-wakeman-howe/biography
 Anderson East ,http://www.facebook.com/136610939704348,http://www.twitter.com/andersoneast,http://www.andersoneast.com,Soul,http://www.mtv.com/artists/anderson-east/biography
 Aloha Sex Juice ,,,,,http://www.mtv.com/artists/aloha-sex-juice/biography
 Alpha Rev ,http://www.facebook.com/23991636193,http://www.twitter.com/alpharev,http://alpharev.com/index2.php,Rock,http://www.mtv.com/artists/alpha-rev/biography
 Alquimia la Sonora del XXI Leyenda ,,,http://www.sonoraalquimia.com,Baladas y Boleros,http://www.mtv.com/artists/alquimia-la-sonora-del-xxi-leyenda/biography
 Altar of Flies ,,,,,http://www.mtv.com/artists/altar-of-flies/biography
 Alternate-End ,,,,,http://www.mtv.com/artists/alternate-end-2/biography
 Altimet ,,,,,http://www.mtv.com/artists/altimet/biography
 AlunaGeorge ,http://www.facebook.com/alunageorge,https://twitter.com/alunageorge,,Electronic,http://www.mtv.com/artists/alunageorge/biography
 Amsterdam Collegium Musicum Judaicum ,,,,,http://www.mtv.com/artists/amsterdam-collegium-musicum-judaicum/biography
 Amy Emerman ,,,,,http://www.mtv.com/artists/amy-emerman/biography
 Amy Helm ,http://www.facebook.com/amyhelmmusic,http://www.twitter.com/http://www.amyhelm.com/,http://www.amyhelm.com,Americana,http://www.cmt.com/artists/amy-helm/biography
 Amy Lynn ,,,,,http://www.cmt.com/artists/amy-lynn/biography
 Amy Macdonald ,http://www.facebook.com/8410911115,http://www.twitter.com/amy__macdonald,,Rock,http://www.mtv.com/artists/amy-macdonald-00/biography
 Amy Mastura ,http://www.facebook.com/14761596902,,,World/Reggae,http://www.mtv.com/artists/amy-mastura/biography
 Amy Seeley ,,,,,http://www.mtv.com/artists/amy-seeley/biography
 Ana Bárbara ,http://www.facebook.com/pages/Ana-B%C3%A1rbara/144884568874105,http://twitter.com/AnaBarbaraMusic,,Latin,http://www.mtv.com/artists/ana-barbara/biography
 Ana Vidovic ,,,,,http://www.mtv.com/artists/ana-vidovic/biography
 André Magalhães ,,,,,http://www.mtv.com/artists/andre-magalhaes/biography
 Andre Mieux ,http://www.facebook.com/112842482086383,http://twitter.com/AndreMieux,http://www.whoisamx.com,Contemporary R&B,http://www.mtv.com/artists/andre-mieux/biography
 André Proulx ,,,,,http://www.mtv.com/artists/andre-proulx/biography
 Andrea Boccalini ,,,,,http://www.mtv.com/artists/andrea-boccalini/biography
 Banda Degollado ,,,,,http://www.mtv.com/artists/banda-degollado/biography
 Banda El Chante ,,,,Chelsea Settles,http://www.mtv.com/artists/banda-el-chante/biography
 Banda el Limón ,,,,Latin,http://www.mtv.com/artists/banda-el-limon/biography
 Apostle Darrell Yancey ,,,,,http://www.mtv.com/artists/apostle-darrell-yancey/biography
 Amici Forever ,,,,Rock,http://www.mtv.com/artists/amici-forever/biography
 Amie Comeaux ,,,,Country,http://www.cmt.com/artists/amie-comeaux/biography
 Amika Norrgard ,,,,,http://www.mtv.com/artists/amika-norrgard/biography
 Amin ,,,,,http://www.mtv.com/artists/amin/biography
 Ammon Tharp ,,,,,http://www.mtv.com/artists/ammon-tharp/biography
 Amos Morris ,,,,,http://www.cmt.com/artists/amos-morris/biography
 Apricot Slot ,,,,,http://www.mtv.com/artists/apricot-slot/biography
 April Wine ,,,,Classic Rock,http://www.mtv.com/artists/april-wine/biography
 Anthea Anka ,,,,,http://www.mtv.com/artists/anthea-anka/biography
 Anthony B ,,,,Reggae,http://www.mtv.com/artists/anthony-b-00/biography
 Anthony J. Shears ,https://www.facebook.com/AnthonyShearsMusic,,,Alternative Rap,http://www.mtv.com/artists/anthony-j-shears/biography
 Anita Carter ,,,,Blues/Folk,http://www.cmt.com/artists/anita-carter/biography
 Anita Sarawak ,,,,,http://www.mtv.com/artists/anita-sarawak/biography
 Anja ,,,,,http://www.mtv.com/artists/anja/biography
 Anjos Da Noite ,,,,,http://www.mtv.com/artists/anjos-da-noite/biography
 Anjulie ,http://www.facebook.com/10293010099,http://www.twitter.com/anjulie,,Pop,http://www.mtv.com/artists/anjulie/biography
 Ankarali Namik ,,,,,http://www.mtv.com/artists/ankarali-namik/biography
 Ankita Sachdev ,,,,,http://www.mtv.com/artists/ankita-sachdev/biography
 Andy Jordan ,,,,,http://www.mtv.com/artists/andy-jordan/biography
 Andrew James ,http://facebook.com/andrewjamestxmusic,http://www.twitter.com/andrewjamesuk,,Singer/Songwriter,http://www.mtv.com/artists/andrew-james/biography
 Andrew Lloyd Webber ,http://www.facebook.com/124575513444,http://www.twitter.com/officialalw,http://www.andrewlloydwebber.com/,Musicals,http://www.mtv.com/artists/andrew-lloyd-webber/biography
 Andrew McMahon in the Wilderness ,http://www.facebook.com/andrewmcmahonmusic,,,Alternative,http://www.mtv.com/artists/andrew-mcmahon-in-the-wilderness/biography
 Andrew Tosh ,,,,Reggae,http://www.mtv.com/artists/andrew-tosh/biography
 Andrzej Rosiewicz ,,,,,http://www.mtv.com/artists/andrzej-rosiewicz-00/biography
 Andrzej Serafin ,,,,,http://www.mtv.com/artists/andrzej-serafin/biography
 Andy Monroe ,,,,,http://www.mtv.com/artists/andy-monroe/biography
 Andy Montañez ,,,,Latin,http://www.mtv.com/artists/andy-montaez-1/biography
 Andy Stanley ,,,,,http://www.cmt.com/artists/andy-stanley/biography
 Andy Stephenson ,,http://www.twitter.com/bonkazworldwide,https://soundcloud.com/andystephenson,Dance,http://www.mtv.com/artists/andy-stephenson/biography
 Andy Sturmer ,,,,,http://www.mtv.com/artists/andy-sturmer/biography
 Andy Taylor ,http://www.facebook.com/117428725718,http://www.twitter.com/28337745,,Rock,http://www.mtv.com/artists/andy-taylor/biography
 Andreas Blau ,,,,,http://www.mtv.com/artists/andreas-blau/biography
